instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,22626.0,21005.0,1295.8050586057989,True,False
dkg813,813,80397.0,77198.0,2413.1916223819944,True,False
gr666,666,4526159.0,4231801.0,1437.6375026328483,True,False
lim963,963,62707.0,59918.0,2148.3685908927932,True,False
pa561,561,33568.0,30805.0,1114.911328266377,True,False
pbk411,411,19447.0,18104.0,1348.0268056589723,True,False
pbl395,395,18536.0,17255.0,1346.9945355191257,True,False
pbm436,436,21181.0,19738.0,1367.8447678447678,True,False
pbn423,423,21251.0,19886.0,1456.8498168498168,True,False
pcb442,442,680060.0,629282.0,1239.280790893694,True,False
pka379,379,30148.0,28816.0,2163.363363363363,True,False
rbu737,737,74947.0,71633.0,2161.526855763428,True,False
rbx711,711,55323.0,52208.0,1676.0192616372392,True,False
xql662,662,47018.0,44505.0,1770.990847592519,True,False
