instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,22626.0,21005.0,1295.8050586057989,True,False
dkg813,813,80397.0,77198.0,2413.1916223819944,True,False
gr666,666,4526159.0,4231801.0,1437.6375026328483,True,False
lim963,963,62626.0,59837.0,2145.464324130513,True,False
pa561,561,33715.0,30952.0,1120.2316322837496,True,False
pbk411,411,19449.0,18106.0,1348.1757259865972,True,False
pbl395,395,18536.0,17255.0,1346.9945355191257,True,False
pbm436,436,21194.0,19751.0,1368.7456687456688,True,False
pbn423,423,21251.0,19886.0,1456.8498168498168,True,False
pcb442,442,684031.0,633253.0,1247.1011067785262,True,False
pka379,379,30148.0,28816.0,2163.363363363363,True,False
rbu737,737,74960.0,71646.0,2161.919130959566,True,False
rbx711,711,55323.0,52208.0,1676.0192616372392,True,False
xql662,662,46801.0,44286.0,1760.8747514910538,True,False
