instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,14437.0,12816.0,790.6230721776681,True,False
dkg813,813,46092.0,42893.0,1340.8252578930917,True,False
gr666,666,3159157.0,2864799.0,973.236331270086,True,False
lim963,963,41547.0,38758.0,1389.6737181785586,True,False
pa561,561,24472.0,21709.0,785.7039449873326,True,False
pbk411,411,13616.0,12273.0,913.849590469099,True,False
pbl395,395,12105.0,10824.0,844.9648711943794,True,False
pbm436,436,13736.0,12293.0,851.9057519057519,True,False
pbn423,423,13771.0,12406.0,908.8644688644688,True,False
pcb442,442,467964.0,417186.0,821.5880893300248,True,False
pka379,379,17045.0,15712.0,1178.6946736684172,True,False
rbu737,737,43502.0,40188.0,1212.6735063367532,True,False
rbx711,711,36721.0,33604.0,1078.0879050368944,True,False
xql662,662,30384.0,27871.0,1109.0728213290888,True,False
