instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,14433.0,12812.0,790.3763109191857,True,False
dkg813,813,46092.0,42893.0,1340.8252578930917,True,False
gr666,666,3158923.0,2864565.0,973.1568362334301,True,False
lim963,963,41545.0,38756.0,1389.602007888132,True,False
pa561,561,24472.0,21709.0,785.7039449873326,True,False
pbk411,411,13616.0,12273.0,913.849590469099,True,False
pbl395,395,12106.0,10825.0,845.0429352068695,True,False
pbm436,436,13738.0,12295.0,852.044352044352,True,False
pbn423,423,13771.0,12406.0,908.8644688644688,True,False
pcb442,442,467964.0,417186.0,821.5880893300248,True,False
pka379,379,17045.0,15713.0,1179.6546546546547,True,False
rbu737,737,43502.0,40188.0,1212.6735063367532,True,False
rbx711,711,36721.0,33606.0,1078.84430176565,True,False
xql662,662,30384.0,27869.0,1108.1113320079521,True,False
