instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,11332.0,9711.0,599.0746452806909,True,False
dkg813,813,33984.0,30785.0,962.3319787433572,True,False
gr666,666,2486789.0,2192431.0,744.8178748326868,True,False
lim963,963,32610.0,29821.0,1069.2362854069559,True,False
pa561,561,19406.0,16643.0,602.3525153818313,True,False
pbk411,411,9894.0,8551.0,636.7088607594937,True,False
pbl395,395,9272.0,7991.0,623.8095238095239,True,False
pbm436,436,10768.0,9325.0,646.2231462231462,True,False
pbn423,423,10441.0,9076.0,664.908424908425,True,False
pcb442,442,369783.0,319005.0,628.2346685572492,True,False
pka379,379,11739.0,10407.0,781.3063063063063,True,False
rbu737,737,34033.0,30719.0,926.9462884731443,True,False
rbx711,711,29664.0,26549.0,852.2953451043339,True,False
xql662,662,23130.0,20617.0,820.4138479904497,True,False
