instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,3712.0,2091.0,128.99444787168414,True,False
dkg813,813,13419.0,10220.0,319.47483588621446,True,False
gr666,666,705887.0,411395.0,139.69649430205234,True,False
lim963,963,9932.0,7143.0,256.1133022588741,True,False
pa561,561,5789.0,3026.0,109.51863916033298,True,False
pbk411,411,3833.0,2490.0,185.40580789277735,True,False
pbl395,395,3245.0,1964.0,153.3177205308353,True,False
pbm436,436,4160.0,2717.0,188.2882882882883,True,False
pbn423,423,3674.0,2309.0,169.15750915750917,True,False
pcb442,442,82113.0,31335.0,61.70979558076333,True,False
pka379,379,4446.0,3114.0,233.78378378378375,True,False
rbu737,737,11287.0,7971.0,240.37997587454765,True,False
rbx711,711,7612.0,4495.0,144.2091754892525,True,False
xql662,662,7527.0,5014.0,199.5224830879427,True,False
 
