instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,2184.0,563.0,34.73164713140037,True,False
dkg813,813,4968.0,1769.0,55.29853079087215,True,False
gr666,666,348623.0,54265.0,18.43503488948831,True,False
lim963,963,4507.0,1718.0,61.59913947651488,True,False
pa561,561,2862.0,99.0,3.5830618892508146,True,False
pbk411,411,1959.0,616.0,45.867460908413996,True,False
pbl395,395,1793.0,512.0,39.968774395003905,True,False
pbm436,436,2032.0,589.0,40.81774081774082,True,False
pbn423,423,1857.0,492.0,36.043956043956044,True,False
pcb442,442,54408.0,3630.0,7.148765213281343,True,False
pka379,379,1819.0,487.0,36.56156156156156,True,False
rbu737,737,4527.0,1213.0,36.60229330114665,True,False
rbx711,711,3793.0,678.0,21.765650080256822,True,False
xql662,662,3678.0,1165.0,46.358933545563076,True,False
