instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,3984.0,2363.0,145.77421344848858,True,False
dkg813,813,12326.0,9127.0,285.3079087214755,True,False
gr666,666,726620.0,432262.0,146.84907493596234,True,False
lim963,963,10411.0,7622.0,273.2879168160631,True,False
pa561,561,5863.0,3100.0,112.19688744118712,True,False
pbk411,411,3615.0,2272.0,169.1734921816828,True,False
pbl395,395,3663.0,2382.0,185.94847775175649,True,False
pbm436,436,3617.0,2174.0,150.65835065835066,True,False
pbn423,423,3553.0,2188.0,160.2930402930403,True,False
pcb442,442,84522.0,33744.0,66.45397613139549,True,False
pka379,379,4831.0,3498.0,262.41560390097527,True,False
rbu737,737,11999.0,8685.0,262.070006035003,True,False
rbx711,711,7631.0,4514.0,144.81873596406805,True,False
xql662,662,7542.0,5029.0,200.1193792280143,True,False
