instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,10129.0,8508.0,524.8611967921036,True,False
dkg813,813,29479.0,26278.0,820.9309590752889,True,False
gr666,666,2099620.0,1805262.0,613.2879011271989,True,False
lim963,963,28701.0,25912.0,929.0785227680171,True,False
pa561,561,17022.0,14259.0,516.0694896851248,True,False
pbk411,411,8757.0,7414.0,552.0476545048399,True,False
pbl395,395,8103.0,6822.0,532.5526932084309,True,False
pbm436,436,9598.0,8155.0,565.1420651420651,True,False
pbn423,423,9057.0,7692.0,563.5164835164835,True,False
pcb442,442,301503.0,250725.0,493.7669857024695,True,False
pka379,379,10438.0,9105.0,683.0457614403601,True,False
rbu737,737,27935.0,24621.0,742.9390464695232,True,False
rbx711,711,25693.0,22576.0,724.2861726018607,True,False
xql662,662,19538.0,17025.0,677.4771189812973,True,False
