instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,5467.0,3846.0,237.26095003084518,True,False
dkg813,813,14888.0,11689.0,365.39543607377306,True,False
gr666,666,1116100.0,821742.0,279.1641470590234,True,False
lim963,963,14970.0,12181.0,436.7515238436716,True,False
pa561,561,9052.0,6289.0,227.6149113282664,True,False
pbk411,411,4528.0,3185.0,237.15562174236783,True,False
pbl395,395,4354.0,3073.0,239.89071038251367,True,False
pbm436,436,4918.0,3475.0,240.8177408177408,True,False
pbn423,423,4923.0,3558.0,260.65934065934067,True,False
pcb442,442,158131.0,107353.0,211.4163614163614,True,False
pka379,379,4024.0,2691.0,201.87546886721682,True,False
rbu737,737,14296.0,10982.0,331.38201569100784,True,False
rbx711,711,13795.0,10678.0,342.57298684632656,True,False
xql662,662,10717.0,8199.0,325.6155679110405,True,False
