instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,3238.0,1617.0,99.75323874151758,True,False
dkg813,813,7485.0,4286.0,133.97936855267272,True,False
gr666,666,481779.0,187421.0,63.67110797056645,True,False
lim963,963,6482.0,3693.0,132.41305127285764,True,False
pa561,561,4866.0,2103.0,76.1129207383279,True,False
pbk411,411,2417.0,1074.0,79.97021593447505,True,False
pbl395,395,2278.0,997.0,77.82982045277127,True,False
pbm436,436,3009.0,1566.0,108.52390852390852,True,False
pbn423,423,2172.0,807.0,59.120879120879124,True,False
pcb442,442,78166.0,27388.0,53.93674425932491,True,False
pka379,379,1906.0,574.0,43.093093093093096,True,False
rbu737,737,5522.0,2208.0,66.62643331321667,True,False
rbx711,711,6471.0,3356.0,107.73675762439807,True,False
xql662,662,4374.0,1861.0,74.05491444488659,True,False
