instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,2064.0,443.0,27.328809376927822,True,False
dkg813,813,5103.0,1902.0,59.41893158388004,True,False
gr666,666,342759.0,48401.0,16.442902859782986,True,False
lim963,963,4639.0,1850.0,66.3320186446755,True,False
pa561,561,2862.0,99.0,3.5830618892508146,True,False
pbk411,411,1905.0,562.0,41.84661206254654,True,False
pbl395,395,1751.0,470.0,36.69008587041374,True,False
pbm436,436,2051.0,608.0,42.13444213444213,True,False
pbn423,423,1817.0,452.0,33.11355311355311,True,False
pcb442,442,55567.0,4789.0,9.4312497538304,True,False
pka379,379,1739.0,406.0,30.457614403600903,True,False
rbu737,737,4497.0,1183.0,35.69704284852143,True,False
rbx711,711,3875.0,758.0,24.318254732114212,True,False
xql662,662,3875.0,1362.0,54.19816951850378,True,False
