instance,k,n,avg_degree,sparsity,is_connected,feasible,gap,success,n_seeds,success_std
pbm436,4,436,4.798165137614679,1.1030264684171671,True,True,16.437976437976438,0.0,10,0.0
pbn423,4,423,4.8132387706855795,1.140577907745398,False,False,10.791208791208792,0.0,10,0.0
pcb442,4,442,4.683257918552036,1.061963246837196,True,True,2.7531608176769464,0.0,10,0.0
pka379,4,379,4.939313984168866,1.306696821208694,False,False,30.172680732526658,0.0,10,0.0
rbu737,4,737,4.944369063772049,0.6717892749690281,False,False,10.875075437537719,0.0,10,0.0
rbx711,4,711,4.970464135021097,0.7000653711297321,True,True,8.597099425250954,0.0,10,0.0
xql662,4,662,4.882175226586103,0.738604421571271,False,False,14.81480436257113,0.0,10,0.0
bcl380,5,380,6.052631578947368,1.597000416608804,True,True,4.497223935842072,0.0,10,0.0
dkg813,5,813,6.002460024600246,0.7392192148522471,True,True,10.834317464288814,0.0,10,0.0
gr666,5,666,6.162162162162162,0.9266409266409261,True,True,0.37906493089440535,1.0,10,0.0
lim963,5,963,5.869158878504673,0.610099675520236,False,False,11.80709931875224,0.0,10,0.0
pa561,5,561,6.053475935828877,1.080977845683728,True,True,0.09410061527325371,1.0,10,0.0
pbk411,5,411,6.0,1.463414634146341,False,False,14.758004467609831,0.0,10,0.0
pbl395,5,395,6.096202531645569,1.547259525798368,True,True,1.9203747072599533,0.0,10,0.0
pbm436,5,436,5.935779816513762,1.364547084256037,True,True,4.102564102564102,0.0,10,0.0
pbn423,5,423,5.98581560283688,1.4184397163120561,True,True,7.355311355311356,0.0,10,0.0
pcb442,5,442,5.873303167420814,1.331814777192928,True,True,0.8574579542321479,0.0,10,0.0
pka379,5,379,6.158311345646438,1.62918289567366,False,False,18.1115578242048,0.0,10,0.0
rbu737,5,737,6.127544097693351,0.832546752403987,False,False,11.065178032589014,0.0,10,0.0
rbx711,5,711,6.143459915611814,0.865276044452368,True,True,2.316943638958109,0.0,10,0.0
xql662,5,662,6.099697885196375,0.9227984697725221,False,False,5.586010391198423,0.0,10,0.0
bcl380,6,380,7.194736842105263,1.8983474517428132,True,True,1.3016656384947562,0.0,10,0.0
dkg813,6,813,7.156211562115621,0.8813068426250761,True,True,14.91661669107585,0.0,10,0.0
