instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,2064.0,443.0,27.328809376927822,True,False
dkg813,813,5103.0,1904.0,59.51859956236324,True,False
gr666,666,336879.0,42521.0,14.445335272015708,True,False
lim963,963,4639.0,1850.0,66.3320186446755,True,False
pa561,561,2862.0,99.0,3.5830618892508146,True,False
pbk411,411,1924.0,581.0,43.26135517498139,True,False
pbl395,395,1841.0,560.0,43.71584699453552,True,False
pbm436,436,2045.0,602.0,41.71864171864172,True,False
pbn423,423,1874.0,509.0,37.28937728937729,True,False
pcb442,442,55567.0,4789.0,9.4312497538304,True,False
pka379,379,1729.0,396.0,29.707426856714182,True,False
rbu737,737,4409.0,1095.0,33.04164152082076,True,False
rbx711,711,3875.0,758.0,24.318254732114212,True,False
xql662,662,3422.0,909.0,36.17190608834063,True,False
