instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,3983.0,2362.0,145.712523133868,True,False
dkg813,813,11487.0,8286.0,258.8566073102156,True,False
gr666,666,726620.0,432262.0,146.84907493596234,True,False
lim963,963,10051.0,7262.0,260.3800645392613,True,False
pa561,561,5664.0,2901.0,104.99457111834964,True,False
pbk411,411,3520.0,2177.0,162.09977661950856,True,False
pbl395,395,3487.0,2206.0,172.20921155347384,True,False
pbm436,436,3617.0,2174.0,150.65835065835066,True,False
pbn423,423,3553.0,2188.0,160.2930402930403,True,False
pcb442,442,84522.0,33744.0,66.45397613139549,True,False
pka379,379,4681.0,3348.0,251.1627906976744,True,False
rbu737,737,11999.0,8685.0,262.070006035003,True,False
rbx711,711,7781.0,4664.0,149.63105550208533,True,False
xql662,662,7660.0,5147.0,204.8149621965778,True,False
