instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,4234.0,2613.0,161.19679210363972,True,False
dkg813,813,12777.0,9578.0,299.40606439512345,True,False
gr666,666,726620.0,432262.0,146.84907493596234,True,False
lim963,963,10076.0,7287.0,261.2764431695948,True,False
pa561,561,5976.0,3213.0,116.28664495114008,True,False
pbk411,411,3819.0,2476.0,184.36336559940432,True,False
pbl395,395,3673.0,2392.0,186.72911787665888,True,False
pbm436,436,3821.0,2378.0,164.7955647955648,True,False
pbn423,423,3522.0,2157.0,158.021978021978,True,False
pcb442,442,80784.0,30006.0,59.09252038284296,True,False
pka379,379,5363.0,4030.0,302.3255813953488,True,False
rbu737,737,12548.0,9234.0,278.63608931804464,True,False
rbx711,711,7567.0,4450.0,142.7654796278473,True,False
xql662,662,7598.0,5085.0,202.3477914842817,True,False
