instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,3063.0,1442.0,88.95743368291178,True,False
dkg813,813,7811.0,4612.0,144.17005314160676,True,False
gr666,666,535273.0,240781.0,81.76147399589803,True,False
lim963,963,6559.0,3770.0,135.17389745428468,True,False
pa561,561,4466.0,1703.0,61.635903003981184,True,False
pbk411,411,2465.0,1122.0,83.54430379746836,True,False
pbl395,395,2193.0,912.0,71.19437939110071,True,False
pbm436,436,2992.0,1549.0,107.34580734580734,True,False
pbn423,423,2553.0,1188.0,87.03296703296704,True,False
pcb442,442,83857.0,33079.0,65.14435385403128,True,False
pka379,379,2177.0,806.0,58.7892049598833,True,False
rbu737,737,6398.0,3084.0,93.05974652987327,True,False
rbx711,711,6428.0,3311.0,106.22393326916908,True,False
xql662,662,4696.0,2181.0,86.71968190854871,True,False
