instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,3185.0,1564.0,96.48365206662554,True,False
dkg813,813,7322.0,4123.0,128.8840262582057,True,False
gr666,666,544400.0,250042.0,84.94486305790907,True,False
lim963,963,6825.0,4036.0,144.71136608103262,True,False
pa561,561,4941.0,2178.0,78.82736156351791,True,False
pbk411,411,2500.0,1157.0,86.15040953090097,True,False
pbl395,395,2278.0,997.0,77.82982045277127,True,False
pbm436,436,2935.0,1492.0,103.39570339570339,True,False
pbn423,423,2531.0,1166.0,85.42124542124542,True,False
pcb442,442,74646.0,23868.0,47.004608294930875,True,False
pka379,379,2155.0,823.0,61.786786786786784,True,False
rbu737,737,5522.0,2208.0,66.62643331321667,True,False
rbx711,711,6471.0,3356.0,107.73675762439807,True,False
xql662,662,4977.0,2464.0,98.05013927576601,True,False
