instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,3237.0,1616.0,99.69154842689699,True,False
dkg813,813,7328.0,4129.0,129.07158487027195,True,False
gr666,666,520273.0,225781.0,76.66795702429947,True,False
lim963,963,6359.0,3570.0,128.00286841161707,True,False
pa561,561,5068.0,2305.0,83.423814694173,True,False
pbk411,411,2465.0,1122.0,83.54430379746836,True,False
pbl395,395,2057.0,776.0,60.577673692427794,True,False
pbm436,436,2926.0,1483.0,102.77200277200278,True,False
pbn423,423,2502.0,1137.0,83.2967032967033,True,False
pcb442,442,81497.0,30719.0,60.49667178699437,True,False
pka379,379,2172.0,840.0,63.06306306306306,True,False
rbu737,737,6398.0,3084.0,93.05974652987327,True,False
rbx711,711,6505.0,3388.0,108.69425729868463,True,False
xql662,662,4124.0,1611.0,64.1066454436928,True,False
