instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1816.0,195.0,12.02961135101789,True,False
dkg813,813,4058.0,859.0,26.852141294154425,True,False
gr666,666,298167.0,3675.0,1.2479116580416445,True,False
lim963,963,3627.0,838.0,30.046611688777343,True,False
pa561,561,2776.0,13.0,0.4705030763662686,True,True
pbk411,411,1563.0,220.0,16.381236038719287,True,False
pbl395,395,1419.0,138.0,10.772833723653395,True,False
pbm436,436,1717.0,274.0,18.98821898821899,True,False
pbn423,423,1575.0,210.0,15.384615384615385,True,False
pcb442,442,52176.0,1398.0,2.7531608176769464,True,False
pka379,379,1680.0,348.0,26.126126126126124,True,False
rbu737,737,3829.0,515.0,15.540132770066384,True,False
rbx711,711,3397.0,280.0,8.982996470965672,True,False
xql662,662,2881.0,368.0,14.643851969757263,True,False
