graph,factor_0.02000_cost,factor_0.02000_runtime,factor_0.02589_cost,factor_0.02589_runtime,factor_0.03375_cost,factor_0.03375_runtime,factor_0.04160_cost,factor_0.04160_runtime,factor_0.04749_cost,factor_0.04749_runtime,factor_0.28906_cost,factor_0.28906_runtime,factor_0.29495_cost,factor_0.29495_runtime,factor_0.32048_cost,factor_0.32048_runtime,factor_0.32637_cost,factor_0.32637_runtime,factor_0.33226_cost,factor_0.33226_runtime
synthetic_1189.tsp,,,,,,,,,,,70155.4356715967,0.003843069076538086,70155.4356715967,0.0042874813079833984,70155.4356715967,0.06974935531616211,70155.4356715967,0.00805807113647461,70155.4356715967,0.004309654235839844
synthetic_1243.tsp,,,,,,,,,,,75415.19554731129,0.004468202590942383,75415.19554731129,0.00417780876159668,75415.19554731129,0.004208087921142578,75415.19554731129,0.004960298538208008,75415.19554731129,0.004212141036987305
synthetic_126.tsp,,,,,,,,,,,59659.167952864584,0.0035300254821777344,59659.167952864584,0.0035064220428466797,59659.167952864584,0.01058053970336914,59659.167952864584,0.004250049591064453,59659.167952864584,0.003355264663696289
synthetic_174.tsp,,,,,,,,,,,51475.26753586001,0.0042841434478759766,51475.26753586001,0.00474095344543457,51475.26753586001,0.004576683044433594,51475.26753586001,0.005236148834228516,51475.26753586001,0.00454401969909668
synthetic_20.tsp,,,,,,,,,,,61891.026902132886,0.004965305328369141,61891.026902132886,0.08201980590820312,61891.026902132886,0.006603240966796875,61891.026902132886,0.00542140007019043,61891.026902132886,0.006749629974365234
