instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,22626.0,21005.0,1295.8050586057989,True,False
dkg813,813,80397.0,77198.0,2413.1916223819944,True,False
gr666,666,4526159.0,4231801.0,1437.6375026328483,True,False
lim963,963,62557.0,59768.0,2142.9903191107924,True,False
pa561,561,33568.0,30805.0,1114.911328266377,True,False
pbk411,411,19456.0,18113.0,1348.6969471332836,True,False
pbl395,395,18536.0,17255.0,1346.9945355191257,True,False
pbm436,436,21127.0,19684.0,1364.102564102564,True,False
pbn423,423,21251.0,19886.0,1456.8498168498168,True,False
pcb442,442,684031.0,633253.0,1247.1011067785262,True,False
pka379,379,30148.0,28815.0,2161.665416354089,True,False
rbu737,737,74977.0,71663.0,2162.4321062160534,True,False
rbx711,711,55323.0,52206.0,1674.8796920115497,True,False
xql662,662,47018.0,44500.0,1767.275615567911,True,False
