instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,13537.0,11916.0,735.101789019124,True,False
dkg813,813,39359.0,36160.0,1130.3532353860583,True,False
gr666,666,2615138.0,2320780.0,788.4209024385273,True,False
lim963,963,38129.0,35340.0,1267.120831839369,True,False
pa561,561,20240.0,17477.0,632.5370973579443,True,False
pbk411,411,11134.0,9791.0,729.0394638868205,True,False
pbl395,395,10430.0,9149.0,714.207650273224,True,False
pbm436,436,12271.0,10828.0,750.3811503811503,True,False
pbn423,423,11284.0,9919.0,726.6666666666666,True,False
pcb442,442,401022.0,350244.0,689.7554058844381,True,False
pka379,379,13331.0,11999.0,900.8258258258259,True,False
rbu737,737,38218.0,34904.0,1053.2287266143633,True,False
rbx711,711,33663.0,30548.0,980.6741573033709,True,False
xql662,662,25909.0,23396.0,930.9988062077199,True,False
