instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,2100.0,479.0,29.549660703269588,True,False
dkg813,813,5826.0,2627.0,82.11941231634886,True,False
gr666,666,382998.0,88640.0,30.112991663212824,True,False
lim963,963,4988.0,2199.0,78.8454643241305,True,False
pa561,561,3636.0,873.0,31.596091205211724,True,False
pbk411,411,2275.0,932.0,69.39687267311989,True,False
pbl395,395,1905.0,624.0,48.71194379391101,True,False
pbm436,436,2075.0,632.0,43.7976437976438,True,False
pbn423,423,2161.0,796.0,58.31501831501832,True,False
pcb442,442,62124.0,11346.0,22.344322344322347,True,False
pka379,379,2398.0,1066.0,80.03003003003003,True,False
rbu737,737,5524.0,2210.0,66.68678334339168,True,False
rbx711,711,4417.0,1302.0,41.79775280898876,True,False
xql662,662,3697.0,1184.0,47.1150019896538,True,False
